"Step","FSDP_BT_QAT_20250608_220648 - loss_main","FSDP_BT_QAT_20250608_220648 - loss_main__MIN","FSDP_BT_QAT_20250608_220648 - loss_main__MAX"
"6950","712.2976684570312","712.2976684570312","712.2976684570312"
"6960","713.9056396484375","713.9056396484375","713.9056396484375"
"6970","700.1355590820312","700.1355590820312","700.1355590820312"
"6980","710.4297485351562","710.4297485351562","710.4297485351562"
"6990","705.0866088867188","705.0866088867188","705.0866088867188"
"7000","698.658935546875","698.658935546875","698.658935546875"
"7010","697.8431396484375","697.8431396484375","697.8431396484375"
"7020","705.2919921875","705.2919921875","705.2919921875"
"7030","697.9317016601562","697.9317016601562","697.9317016601562"
"7040","700.01611328125","700.01611328125","700.01611328125"
"7050","708.1928100585938","708.1928100585938","708.1928100585938"
"7060","702.7427368164062","702.7427368164062","702.7427368164062"
"7070","708.0794677734375","708.0794677734375","708.0794677734375"
"7080","705.2003173828125","705.2003173828125","705.2003173828125"
"7090","715.8339233398438","715.8339233398438","715.8339233398438"
"7100","707.9284057617188","707.9284057617188","707.9284057617188"
"7110","704.8243408203125","704.8243408203125","704.8243408203125"
"7120","709.294677734375","709.294677734375","709.294677734375"
"7130","702.059814453125","702.059814453125","702.059814453125"
"7140","707.2391357421875","707.2391357421875","707.2391357421875"
"7150","706.1939086914062","706.1939086914062","706.1939086914062"
"7160","707.7381591796875","707.7381591796875","707.7381591796875"
"7170","703.133544921875","703.133544921875","703.133544921875"
"7180","698.0840454101562","698.0840454101562","698.0840454101562"
"7190","699.8074340820312","699.8074340820312","699.8074340820312"
"7200","713.5204467773438","713.5204467773438","713.5204467773438"
"7210","710.8729248046875","710.8729248046875","710.8729248046875"
"7220","703.08935546875","703.08935546875","703.08935546875"
"7230","696.504150390625","696.504150390625","696.504150390625"
"7240","706.7470703125","706.7470703125","706.7470703125"
"7250","698.900390625","698.900390625","698.900390625"
"7260","695.23974609375","695.23974609375","695.23974609375"
"7270","698.2547607421875","698.2547607421875","698.2547607421875"
"7280","702.1589965820312","702.1589965820312","702.1589965820312"
"7290","700.8361206054688","700.8361206054688","700.8361206054688"
"7300","699.4789428710938","699.4789428710938","699.4789428710938"
"7310","699.6197509765625","699.6197509765625","699.6197509765625"
"7320","718.4525756835938","718.4525756835938","718.4525756835938"
"7330","729.3637084960938","729.3637084960938","729.3637084960938"
"7340","711.0543212890625","711.0543212890625","711.0543212890625"
"7350","720.26611328125","720.26611328125","720.26611328125"
"7360","715.4352416992188","715.4352416992188","715.4352416992188"
"7370","722.2429809570312","722.2429809570312","722.2429809570312"
"7380","704.4569091796875","704.4569091796875","704.4569091796875"
"7390","705.230224609375","705.230224609375","705.230224609375"
"7400","701.6566772460938","701.6566772460938","701.6566772460938"
"7410","712.1475219726562","712.1475219726562","712.1475219726562"
"7420","703.4252319335938","703.4252319335938","703.4252319335938"
"7430","712.64208984375","712.64208984375","712.64208984375"
"7440","706.8364868164062","706.8364868164062","706.8364868164062"
"7450","710.1853637695312","710.1853637695312","710.1853637695312"
"7460","706.6226806640625","706.6226806640625","706.6226806640625"
"7470","703.5360107421875","703.5360107421875","703.5360107421875"
"7480","709.2507934570312","709.2507934570312","709.2507934570312"
"7490","700.5709228515625","700.5709228515625","700.5709228515625"
"7500","704.8412475585938","704.8412475585938","704.8412475585938"
"7510","706.84033203125","706.84033203125","706.84033203125"
"7520","700.598876953125","700.598876953125","700.598876953125"
"7530","706.3878784179688","706.3878784179688","706.3878784179688"
"7540","701.2531127929688","701.2531127929688","701.2531127929688"
"7550","705.9976806640625","705.9976806640625","705.9976806640625"
"7560","703.1356201171875","703.1356201171875","703.1356201171875"
"7570","704.1246948242188","704.1246948242188","704.1246948242188"
"7580","693.0531616210938","693.0531616210938","693.0531616210938"
"7590","698.1492309570312","698.1492309570312","698.1492309570312"
"7600","702.34716796875","702.34716796875","702.34716796875"
"7610","708.256591796875","708.256591796875","708.256591796875"
"7620","698.9732666015625","698.9732666015625","698.9732666015625"
"7630","693.6998291015625","693.6998291015625","693.6998291015625"
"7640","698.2713012695312","698.2713012695312","698.2713012695312"
"7650","707.4743041992188","707.4743041992188","707.4743041992188"
"7660","697.4992065429688","697.4992065429688","697.4992065429688"
"7670","708.3457641601562","708.3457641601562","708.3457641601562"
"7680","700.1038208007812","700.1038208007812","700.1038208007812"
"7690","697.6390380859375","697.6390380859375","697.6390380859375"
"7700","697.4791870117188","697.4791870117188","697.4791870117188"
"7710","701.9852294921875","701.9852294921875","701.9852294921875"
"7720","703.7586059570312","703.7586059570312","703.7586059570312"
"7730","697.315673828125","697.315673828125","697.315673828125"
"7740","696.84130859375","696.84130859375","696.84130859375"
"7750","695.1198120117188","695.1198120117188","695.1198120117188"
"7760","694.721923828125","694.721923828125","694.721923828125"
"7770","699.1376342773438","699.1376342773438","699.1376342773438"
"7780","704.1563110351562","704.1563110351562","704.1563110351562"
"7790","699.0935668945312","699.0935668945312","699.0935668945312"
"7800","694.389404296875","694.389404296875","694.389404296875"
"7810","692.201904296875","692.201904296875","692.201904296875"
"7820","697.6314086914062","697.6314086914062","697.6314086914062"
"7830","697.5234985351562","697.5234985351562","697.5234985351562"
"7840","692.96826171875","692.96826171875","692.96826171875"
"7850","702.3235473632812","702.3235473632812","702.3235473632812"
"7860","698.7273559570312","698.7273559570312","698.7273559570312"
"7870","698.5330200195312","698.5330200195312","698.5330200195312"
"7880","699.3319702148438","699.3319702148438","699.3319702148438"
"7890","694.7249755859375","694.7249755859375","694.7249755859375"
"7900","695.9701538085938","695.9701538085938","695.9701538085938"
"7910","703.5264892578125","703.5264892578125","703.5264892578125"
"7920","701.3154907226562","701.3154907226562","701.3154907226562"
"7930","738.1387329101562","738.1387329101562","738.1387329101562"
"7940","722.5451049804688","722.5451049804688","722.5451049804688"
"7950","719.7947387695312","719.7947387695312","719.7947387695312"
"7960","714.8353271484375","714.8353271484375","714.8353271484375"
"7970","711.4160766601562","711.4160766601562","711.4160766601562"
"7980","710.4515380859375","710.4515380859375","710.4515380859375"
"7990","704.4370727539062","704.4370727539062","704.4370727539062"
"8000","713.9093627929688","713.9093627929688","713.9093627929688"
"8010","707.8988037109375","707.8988037109375","707.8988037109375"
"8020","716.8189697265625","716.8189697265625","716.8189697265625"
"8030","708.7608642578125","708.7608642578125","708.7608642578125"
"8040","708.7781372070312","708.7781372070312","708.7781372070312"
"8050","712.0208740234375","712.0208740234375","712.0208740234375"
"8060","703.5599975585938","703.5599975585938","703.5599975585938"
"8070","708.939697265625","708.939697265625","708.939697265625"
"8080","712.5889892578125","712.5889892578125","712.5889892578125"
"8090","695.9301147460938","695.9301147460938","695.9301147460938"
"8100","704.778076171875","704.778076171875","704.778076171875"
"8110","710.1295776367188","710.1295776367188","710.1295776367188"
"8120","701.7122802734375","701.7122802734375","701.7122802734375"
"8130","708.4776000976562","708.4776000976562","708.4776000976562"
"8140","700.5386352539062","700.5386352539062","700.5386352539062"
"8150","705.6688232421875","705.6688232421875","705.6688232421875"
"8160","708.518310546875","708.518310546875","708.518310546875"
"8170","714.5768432617188","714.5768432617188","714.5768432617188"
"8180","708.580810546875","708.580810546875","708.580810546875"
"8190","704.7861938476562","704.7861938476562","704.7861938476562"
"8200","698.4279174804688","698.4279174804688","698.4279174804688"
"8210","699.23046875","699.23046875","699.23046875"
"8220","700.3644409179688","700.3644409179688","700.3644409179688"
"8230","708.1201782226562","708.1201782226562","708.1201782226562"
"8240","707.5457763671875","707.5457763671875","707.5457763671875"
"8250","697.2462158203125","697.2462158203125","697.2462158203125"
"8260","704.4567260742188","704.4567260742188","704.4567260742188"
"8270","690.7573852539062","690.7573852539062","690.7573852539062"
"8280","698.717041015625","698.717041015625","698.717041015625"
"8290","706.7950439453125","706.7950439453125","706.7950439453125"
"8300","692.3148193359375","692.3148193359375","692.3148193359375"
"8310","699.8622436523438","699.8622436523438","699.8622436523438"
"8320","697.6907958984375","697.6907958984375","697.6907958984375"
"8330","703.6793212890625","703.6793212890625","703.6793212890625"
"8340","703.6605224609375","703.6605224609375","703.6605224609375"
"8350","698.9493408203125","698.9493408203125","698.9493408203125"
"8360","701.6737060546875","701.6737060546875","701.6737060546875"
"8370","701.0146484375","701.0146484375","701.0146484375"
"8380","693.0953369140625","693.0953369140625","693.0953369140625"
"8390","696.3533935546875","696.3533935546875","696.3533935546875"
"8400","701.9622802734375","701.9622802734375","701.9622802734375"
"8410","690.8145141601562","690.8145141601562","690.8145141601562"
"8420","695.0103759765625","695.0103759765625","695.0103759765625"
"8430","695.392578125","695.392578125","695.392578125"
"8440","704.15625","704.15625","704.15625"
"8450","706.1654663085938","706.1654663085938","706.1654663085938"
"8460","695.4462890625","695.4462890625","695.4462890625"
"8470","697.4330444335938","697.4330444335938","697.4330444335938"
"8480","697.6959838867188","697.6959838867188","697.6959838867188"
"8490","700.7776489257812","700.7776489257812","700.7776489257812"
"8500","693.6586303710938","693.6586303710938","693.6586303710938"
"8510","698.27001953125","698.27001953125","698.27001953125"
"8520","700.7218017578125","700.7218017578125","700.7218017578125"
"8530","693.80078125","693.80078125","693.80078125"
"8540","712.3762817382812","712.3762817382812","712.3762817382812"
"8550","706.6383056640625","706.6383056640625","706.6383056640625"
"8560","704.8253784179688","704.8253784179688","704.8253784179688"
"8570","702.9124755859375","702.9124755859375","702.9124755859375"
"8580","694.813232421875","694.813232421875","694.813232421875"
"8590","708.7800903320312","708.7800903320312","708.7800903320312"
"8600","693.6478881835938","693.6478881835938","693.6478881835938"
"8610","703.4349365234375","703.4349365234375","703.4349365234375"
"8620","697.5789794921875","697.5789794921875","697.5789794921875"
"8630","700.9818115234375","700.9818115234375","700.9818115234375"
"8640","699.8699340820312","699.8699340820312","699.8699340820312"
"8650","698.5555419921875","698.5555419921875","698.5555419921875"
"8660","698.20556640625","698.20556640625","698.20556640625"
"8670","699.8456420898438","699.8456420898438","699.8456420898438"
"8680","699.4403076171875","699.4403076171875","699.4403076171875"
"8690","695.5518798828125","695.5518798828125","695.5518798828125"
"8700","698.5242919921875","698.5242919921875","698.5242919921875"
"8710","695.1856689453125","695.1856689453125","695.1856689453125"
"8720","698.73291015625","698.73291015625","698.73291015625"
"8730","693.2028198242188","693.2028198242188","693.2028198242188"
"8740","695.02099609375","695.02099609375","695.02099609375"
"8750","696.9430541992188","696.9430541992188","696.9430541992188"
"8760","692.01806640625","692.01806640625","692.01806640625"
"8770","696.2437133789062","696.2437133789062","696.2437133789062"
"8780","692.9567260742188","692.9567260742188","692.9567260742188"
"8790","689.2511596679688","689.2511596679688","689.2511596679688"
"8800","700.5698852539062","700.5698852539062","700.5698852539062"
"8810","693.0269165039062","693.0269165039062","693.0269165039062"
"8820","691.0729370117188","691.0729370117188","691.0729370117188"
"8830","689.3353881835938","689.3353881835938","689.3353881835938"
"8840","696.824462890625","696.824462890625","696.824462890625"
"8850","685.5107421875","685.5107421875","685.5107421875"
"8860","707.8599853515625","707.8599853515625","707.8599853515625"
"8870","695.4476928710938","695.4476928710938","695.4476928710938"
"8880","687.8980712890625","687.8980712890625","687.8980712890625"
"8890","681.5264892578125","681.5264892578125","681.5264892578125"
"8900","691.3909912109375","691.3909912109375","691.3909912109375"
"8910","685.9031372070312","685.9031372070312","685.9031372070312"
"8920","697.5119018554688","697.5119018554688","697.5119018554688"
"8930","696.7969360351562","696.7969360351562","696.7969360351562"
"8940","683.9501953125","683.9501953125","683.9501953125"
"8950","692.493896484375","692.493896484375","692.493896484375"
"8960","689.10205078125","689.10205078125","689.10205078125"
"8970","693.3341064453125","693.3341064453125","693.3341064453125"
"8980","696.5540771484375","696.5540771484375","696.5540771484375"
"8990","696.1904296875","696.1904296875","696.1904296875"
"9000","694.1199340820312","694.1199340820312","694.1199340820312"
"9010","692.28564453125","692.28564453125","692.28564453125"
"9020","700.7145385742188","700.7145385742188","700.7145385742188"
"9030","687.908203125","687.908203125","687.908203125"
"9040","692.4844360351562","692.4844360351562","692.4844360351562"
"9050","689.4873657226562","689.4873657226562","689.4873657226562"
"9060","694.822265625","694.822265625","694.822265625"
"9070","692.7469482421875","692.7469482421875","692.7469482421875"
"9080","694.9955444335938","694.9955444335938","694.9955444335938"
"9090","687.4254760742188","687.4254760742188","687.4254760742188"
"9100","687.9586791992188","687.9586791992188","687.9586791992188"
"9110","685.5220336914062","685.5220336914062","685.5220336914062"
"9120","687.3516845703125","687.3516845703125","687.3516845703125"
"9130","692.358154296875","692.358154296875","692.358154296875"
"9140","690.3098754882812","690.3098754882812","690.3098754882812"
"9150","713.8533325195312","713.8533325195312","713.8533325195312"
"9160","711.9586181640625","711.9586181640625","711.9586181640625"
"9170","710.9512939453125","710.9512939453125","710.9512939453125"
"9180","701.7988891601562","701.7988891601562","701.7988891601562"
"9190","701.3705444335938","701.3705444335938","701.3705444335938"
"9200","709.2926025390625","709.2926025390625","709.2926025390625"
"9210","700.488525390625","700.488525390625","700.488525390625"
"9220","709.55712890625","709.55712890625","709.55712890625"
"9230","700.469970703125","700.469970703125","700.469970703125"
"9240","703.553466796875","703.553466796875","703.553466796875"
"9250","699.8869018554688","699.8869018554688","699.8869018554688"
"9260","698.9576416015625","698.9576416015625","698.9576416015625"
"9270","702.2354125976562","702.2354125976562","702.2354125976562"
"9280","708.9093017578125","708.9093017578125","708.9093017578125"
"9290","699.2036743164062","699.2036743164062","699.2036743164062"
"9300","701.7271118164062","701.7271118164062","701.7271118164062"
"9310","707.9736328125","707.9736328125","707.9736328125"
"9320","691.1220703125","691.1220703125","691.1220703125"
"9330","698.9169311523438","698.9169311523438","698.9169311523438"
"9340","701.3233032226562","701.3233032226562","701.3233032226562"
"9350","694.970458984375","694.970458984375","694.970458984375"
"9360","699.7353515625","699.7353515625","699.7353515625"
"9370","697.4501342773438","697.4501342773438","697.4501342773438"
"9380","705.3577880859375","705.3577880859375","705.3577880859375"
"9390","689.6526489257812","689.6526489257812","689.6526489257812"
"9400","704.7591552734375","704.7591552734375","704.7591552734375"
"9410","696.9208374023438","696.9208374023438","696.9208374023438"
"9420","691.4336547851562","691.4336547851562","691.4336547851562"
"9430","701.2789306640625","701.2789306640625","701.2789306640625"
"9440","693.96923828125","693.96923828125","693.96923828125"
"9450","698.446044921875","698.446044921875","698.446044921875"
"9460","698.500244140625","698.500244140625","698.500244140625"
"9470","690.9308471679688","690.9308471679688","690.9308471679688"
"9480","693.4426879882812","693.4426879882812","693.4426879882812"
"9490","693.5923461914062","693.5923461914062","693.5923461914062"
"9500","687.939453125","687.939453125","687.939453125"
"9510","699.4503173828125","699.4503173828125","699.4503173828125"
"9520","692.7034912109375","692.7034912109375","692.7034912109375"
"9530","693.5914916992188","693.5914916992188","693.5914916992188"
"9540","702.8416137695312","702.8416137695312","702.8416137695312"
"9550","685.4185791015625","685.4185791015625","685.4185791015625"
"9560","696.0787963867188","696.0787963867188","696.0787963867188"
"9570","689.7203369140625","689.7203369140625","689.7203369140625"
"9580","700.646484375","700.646484375","700.646484375"
"9590","700.1101684570312","700.1101684570312","700.1101684570312"
"9600","700.5625","700.5625","700.5625"
"9610","701.453369140625","701.453369140625","701.453369140625"
"9620","693.4663696289062","693.4663696289062","693.4663696289062"
"9630","683.2942504882812","683.2942504882812","683.2942504882812"
"9640","694.735107421875","694.735107421875","694.735107421875"
"9650","690.9948120117188","690.9948120117188","690.9948120117188"
"9660","698.29150390625","698.29150390625","698.29150390625"
"9670","689.5250854492188","689.5250854492188","689.5250854492188"
"9680","688.62548828125","688.62548828125","688.62548828125"
"9690","690.9004516601562","690.9004516601562","690.9004516601562"
"9700","694.8818359375","694.8818359375","694.8818359375"
"9710","695.8756713867188","695.8756713867188","695.8756713867188"
"9720","694.3778076171875","694.3778076171875","694.3778076171875"
"9730","686.7670288085938","686.7670288085938","686.7670288085938"
"9740","706.463134765625","706.463134765625","706.463134765625"
"9750","694.6200561523438","694.6200561523438","694.6200561523438"
"9760","698.953369140625","698.953369140625","698.953369140625"
"9770","692.3927612304688","692.3927612304688","692.3927612304688"
"9780","693.1589965820312","693.1589965820312","693.1589965820312"
"9790","688.5403442382812","688.5403442382812","688.5403442382812"
"9800","701.7943725585938","701.7943725585938","701.7943725585938"
"9810","697.0906372070312","697.0906372070312","697.0906372070312"
"9820","704.60107421875","704.60107421875","704.60107421875"
"9830","690.2059326171875","690.2059326171875","690.2059326171875"
"9840","685.5625610351562","685.5625610351562","685.5625610351562"
"9850","692.7451171875","692.7451171875","692.7451171875"
"9860","695.0638427734375","695.0638427734375","695.0638427734375"
"9870","688.7568969726562","688.7568969726562","688.7568969726562"
"9880","689.6153564453125","689.6153564453125","689.6153564453125"
"9890","681.584228515625","681.584228515625","681.584228515625"
"9900","690.2412719726562","690.2412719726562","690.2412719726562"
"9910","690.909912109375","690.909912109375","690.909912109375"
"9920","686.6846923828125","686.6846923828125","686.6846923828125"
"9930","687.89794921875","687.89794921875","687.89794921875"
"9940","682.6637573242188","682.6637573242188","682.6637573242188"
"9950","687.6766967773438","687.6766967773438","687.6766967773438"
"9960","688.5972290039062","688.5972290039062","688.5972290039062"
"9970","685.5794677734375","685.5794677734375","685.5794677734375"
"9980","683.453857421875","683.453857421875","683.453857421875"
"9990","686.756591796875","686.756591796875","686.756591796875"
"10000","687.9075927734375","687.9075927734375","687.9075927734375"
"10010","684.3954467773438","684.3954467773438","684.3954467773438"
"10020","681.5623779296875","681.5623779296875","681.5623779296875"
"10030","687.084716796875","687.084716796875","687.084716796875"
"10040","689.3167724609375","689.3167724609375","689.3167724609375"
"10050","676.48486328125","676.48486328125","676.48486328125"
"10060","693.001220703125","693.001220703125","693.001220703125"
"10070","685.5309448242188","685.5309448242188","685.5309448242188"
"10080","687.4934692382812","687.4934692382812","687.4934692382812"
"10090","683.32373046875","683.32373046875","683.32373046875"
"10100","684.7862548828125","684.7862548828125","684.7862548828125"
"10110","684.912353515625","684.912353515625","684.912353515625"
"10120","684.5239868164062","684.5239868164062","684.5239868164062"
"10130","680.6428833007812","680.6428833007812","680.6428833007812"
"10140","685.8414916992188","685.8414916992188","685.8414916992188"
"10150","690.1112670898438","690.1112670898438","690.1112670898438"
"10160","686.4169921875","686.4169921875","686.4169921875"
"10170","691.5825805664062","691.5825805664062","691.5825805664062"
"10180","687.1500244140625","687.1500244140625","687.1500244140625"
"10190","673.8001708984375","673.8001708984375","673.8001708984375"
"10200","677.7506103515625","677.7506103515625","677.7506103515625"
"10210","686.1928100585938","686.1928100585938","686.1928100585938"
"10220","683.5443115234375","683.5443115234375","683.5443115234375"
"10230","681.694580078125","681.694580078125","681.694580078125"
"10240","689.7700805664062","689.7700805664062","689.7700805664062"
"10250","685.158447265625","685.158447265625","685.158447265625"
"10260","682.9546508789062","682.9546508789062","682.9546508789062"
"10270","680.5914306640625","680.5914306640625","680.5914306640625"
"10280","679.4862060546875","679.4862060546875","679.4862060546875"
"10290","688.0505981445312","688.0505981445312","688.0505981445312"
"10300","688.0209350585938","688.0209350585938","688.0209350585938"
"10310","683.759765625","683.759765625","683.759765625"
"10320","680.1705932617188","680.1705932617188","680.1705932617188"
"10330","681.7325439453125","681.7325439453125","681.7325439453125"
"10340","683.0953369140625","683.0953369140625","683.0953369140625"
"10350","687.047119140625","687.047119140625","687.047119140625"
"10360","680.5384521484375","680.5384521484375","680.5384521484375"
"10370","734.6890258789062","734.6890258789062","734.6890258789062"
"10380","710.7730102539062","710.7730102539062","710.7730102539062"
"10390","711.4743041992188","711.4743041992188","711.4743041992188"
"10400","705.4081420898438","705.4081420898438","705.4081420898438"
"10410","707.0752563476562","707.0752563476562","707.0752563476562"
"10420","714.1126708984375","714.1126708984375","714.1126708984375"
"10430","706.1810302734375","706.1810302734375","706.1810302734375"
"10440","700.5477905273438","700.5477905273438","700.5477905273438"
"10450","703.9495849609375","703.9495849609375","703.9495849609375"
"10460","697.5571899414062","697.5571899414062","697.5571899414062"
"10470","703.9678344726562","703.9678344726562","703.9678344726562"
"10480","704.5784912109375","704.5784912109375","704.5784912109375"
"10490","706.2744750976562","706.2744750976562","706.2744750976562"
"10500","690.8074951171875","690.8074951171875","690.8074951171875"
"10510","695.56298828125","695.56298828125","695.56298828125"
"10520","685.6640014648438","685.6640014648438","685.6640014648438"
"10530","692.6328735351562","692.6328735351562","692.6328735351562"
"10540","696.8211059570312","696.8211059570312","696.8211059570312"
"10550","701.3104858398438","701.3104858398438","701.3104858398438"
"10560","699.7291870117188","699.7291870117188","699.7291870117188"
"10570","694.537109375","694.537109375","694.537109375"
"10580","698.8378295898438","698.8378295898438","698.8378295898438"
"10590","699.0906372070312","699.0906372070312","699.0906372070312"
"10600","696.3917846679688","696.3917846679688","696.3917846679688"
"10610","701.8948974609375","701.8948974609375","701.8948974609375"
"10620","693.9510498046875","693.9510498046875","693.9510498046875"
"10630","695.0896606445312","695.0896606445312","695.0896606445312"
"10640","698.079833984375","698.079833984375","698.079833984375"
"10650","693.3849487304688","693.3849487304688","693.3849487304688"
"10660","691.1748046875","691.1748046875","691.1748046875"
"10670","692.0661010742188","692.0661010742188","692.0661010742188"
"10680","696.4708862304688","696.4708862304688","696.4708862304688"
"10690","696.2066040039062","696.2066040039062","696.2066040039062"
"10700","703.2210693359375","703.2210693359375","703.2210693359375"
"10710","695.5474853515625","695.5474853515625","695.5474853515625"
"10720","695.5231323242188","695.5231323242188","695.5231323242188"
"10730","692.7996215820312","692.7996215820312","692.7996215820312"
"10740","697.1150512695312","697.1150512695312","697.1150512695312"
"10750","683.2128295898438","683.2128295898438","683.2128295898438"
"10760","683.0779418945312","683.0779418945312","683.0779418945312"
"10770","690.2830200195312","690.2830200195312","690.2830200195312"
"10780","691.7846069335938","691.7846069335938","691.7846069335938"
"10790","686.7000732421875","686.7000732421875","686.7000732421875"
"10800","690.0964965820312","690.0964965820312","690.0964965820312"
"10810","688.5999755859375","688.5999755859375","688.5999755859375"
"10820","682.0728149414062","682.0728149414062","682.0728149414062"
"10830","681.8147583007812","681.8147583007812","681.8147583007812"
"10840","681.332275390625","681.332275390625","681.332275390625"
"10850","688.720947265625","688.720947265625","688.720947265625"
"10860","694.83447265625","694.83447265625","694.83447265625"
"10870","697.49755859375","697.49755859375","697.49755859375"
"10880","679.8863525390625","679.8863525390625","679.8863525390625"
"10890","685.9251098632812","685.9251098632812","685.9251098632812"
"10900","688.7259521484375","688.7259521484375","688.7259521484375"
"10910","682.150634765625","682.150634765625","682.150634765625"
"10920","686.97119140625","686.97119140625","686.97119140625"
"10930","693.10791015625","693.10791015625","693.10791015625"
"10940","681.1769409179688","681.1769409179688","681.1769409179688"
"10950","685.7571411132812","685.7571411132812","685.7571411132812"
"10960","688.3274536132812","688.3274536132812","688.3274536132812"
"10970","686.1013793945312","686.1013793945312","686.1013793945312"
"10980","706.139892578125","706.139892578125","706.139892578125"
"10990","705.2661743164062","705.2661743164062","705.2661743164062"
"11000","697.8197021484375","697.8197021484375","697.8197021484375"
"11010","688.757568359375","688.757568359375","688.757568359375"
"11020","694.5420532226562","694.5420532226562","694.5420532226562"
"11030","696.3707275390625","696.3707275390625","696.3707275390625"
"11040","691.0938110351562","691.0938110351562","691.0938110351562"
"11050","687.38330078125","687.38330078125","687.38330078125"
"11060","687.7720336914062","687.7720336914062","687.7720336914062"
"11070","691.523193359375","691.523193359375","691.523193359375"
"11080","692.1878051757812","692.1878051757812","692.1878051757812"
"11090","686.6022338867188","686.6022338867188","686.6022338867188"
"11100","682.4095458984375","682.4095458984375","682.4095458984375"
"11110","691.2272338867188","691.2272338867188","691.2272338867188"
"11120","681.821533203125","681.821533203125","681.821533203125"
"11130","679.2590942382812","679.2590942382812","679.2590942382812"
"11140","682.9918212890625","682.9918212890625","682.9918212890625"
"11150","678.3599243164062","678.3599243164062","678.3599243164062"
"11160","690.995361328125","690.995361328125","690.995361328125"
"11170","689.9063720703125","689.9063720703125","689.9063720703125"
"11180","686.153076171875","686.153076171875","686.153076171875"
"11190","689.3345336914062","689.3345336914062","689.3345336914062"
"11200","687.8974609375","687.8974609375","687.8974609375"
"11210","679.6725463867188","679.6725463867188","679.6725463867188"
"11220","684.162841796875","684.162841796875","684.162841796875"
"11230","690.8706665039062","690.8706665039062","690.8706665039062"
"11240","678.6033325195312","678.6033325195312","678.6033325195312"
"11250","682.120361328125","682.120361328125","682.120361328125"
"11260","684.2025146484375","684.2025146484375","684.2025146484375"
"11270","686.7077026367188","686.7077026367188","686.7077026367188"
"11280","683.59619140625","683.59619140625","683.59619140625"
"11290","688.4904174804688","688.4904174804688","688.4904174804688"
"11300","684.2456665039062","684.2456665039062","684.2456665039062"
"11310","682.2030639648438","682.2030639648438","682.2030639648438"
"11320","680.8861694335938","680.8861694335938","680.8861694335938"
"11330","688.3203735351562","688.3203735351562","688.3203735351562"
"11340","683.7741088867188","683.7741088867188","683.7741088867188"
"11350","690.896728515625","690.896728515625","690.896728515625"
"11360","684.2922973632812","684.2922973632812","684.2922973632812"
"11370","685.5582275390625","685.5582275390625","685.5582275390625"
"11380","683.5946044921875","683.5946044921875","683.5946044921875"
"11390","675.554931640625","675.554931640625","675.554931640625"
"11400","686.1986694335938","686.1986694335938","686.1986694335938"
"11410","682.2473754882812","682.2473754882812","682.2473754882812"
"11420","678.060546875","678.060546875","678.060546875"
"11430","673.7824096679688","673.7824096679688","673.7824096679688"
"11440","679.7146606445312","679.7146606445312","679.7146606445312"
"11450","690.3634643554688","690.3634643554688","690.3634643554688"
"11460","678.3662719726562","678.3662719726562","678.3662719726562"
"11470","682.1583251953125","682.1583251953125","682.1583251953125"
"11480","684.2176513671875","684.2176513671875","684.2176513671875"
"11490","687.9412841796875","687.9412841796875","687.9412841796875"
"11500","681.9093017578125","681.9093017578125","681.9093017578125"
"11510","682.8897705078125","682.8897705078125","682.8897705078125"
"11520","675.3058471679688","675.3058471679688","675.3058471679688"
"11530","678.794921875","678.794921875","678.794921875"
"11540","670.708984375","670.708984375","670.708984375"
"11550","683.1234741210938","683.1234741210938","683.1234741210938"
"11560","678.0368041992188","678.0368041992188","678.0368041992188"
"11570","682.9862060546875","682.9862060546875","682.9862060546875"
"11580","681.1796875","681.1796875","681.1796875"
"11590","698.5824584960938","698.5824584960938","698.5824584960938"
"11600","686.632080078125","686.632080078125","686.632080078125"
"11610","690.2371826171875","690.2371826171875","690.2371826171875"
"11620","696.138671875","696.138671875","696.138671875"
"11630","684.111083984375","684.111083984375","684.111083984375"
"11640","685.2808227539062","685.2808227539062","685.2808227539062"
"11650","677.3549194335938","677.3549194335938","677.3549194335938"
"11660","687.8306884765625","687.8306884765625","687.8306884765625"
"11670","688.513916015625","688.513916015625","688.513916015625"
"11680","680.0320434570312","680.0320434570312","680.0320434570312"
"11690","679.322998046875","679.322998046875","679.322998046875"
"11700","682.697265625","682.697265625","682.697265625"
"11710","680.6490478515625","680.6490478515625","680.6490478515625"
"11720","683.3051147460938","683.3051147460938","683.3051147460938"
"11730","685.80419921875","685.80419921875","685.80419921875"
"11740","673.4430541992188","673.4430541992188","673.4430541992188"
"11750","679.685791015625","679.685791015625","679.685791015625"
"11760","678.637451171875","678.637451171875","678.637451171875"
"11770","672.9512939453125","672.9512939453125","672.9512939453125"
"11780","680.389892578125","680.389892578125","680.389892578125"
"11790","681.9020385742188","681.9020385742188","681.9020385742188"
"11800","681.23046875","681.23046875","681.23046875"
"11810","679.513916015625","679.513916015625","679.513916015625"
"11820","675.7092895507812","675.7092895507812","675.7092895507812"
"11830","674.02685546875","674.02685546875","674.02685546875"
"11840","672.5782470703125","672.5782470703125","672.5782470703125"
"11850","677.5899658203125","677.5899658203125","677.5899658203125"
"11860","676.1727294921875","676.1727294921875","676.1727294921875"
"11870","673.8245239257812","673.8245239257812","673.8245239257812"
"11880","673.792724609375","673.792724609375","673.792724609375"
"11890","681.07373046875","681.07373046875","681.07373046875"
