"Step","FSDP_BT_QAT_20250608_220648 - total_loss","FSDP_BT_QAT_20250608_220648 - total_loss__MIN","FSDP_BT_QAT_20250608_220648 - total_loss__MAX"
"7220","1208.9320068359375","1208.9320068359375","1208.9320068359375"
"7230","1260.423583984375","1260.423583984375","1260.423583984375"
"7240","828.7650756835938","828.7650756835938","828.7650756835938"
"7250","730.7388916015625","730.7388916015625","730.7388916015625"
"7260","1017.7457275390625","1017.7457275390625","1017.7457275390625"
"7270","704.6956787109375","704.6956787109375","704.6956787109375"
"7280","712.3894653320312","712.3894653320312","712.3894653320312"
"7290","1269.3544921875","1269.3544921875","1269.3544921875"
"7300","720.8051147460938","720.8051147460938","720.8051147460938"
"7310","709.7265014648438","709.7265014648438","709.7265014648438"
"7320","885.68359375","885.68359375","885.68359375"
"7330","995.44091796875","995.44091796875","995.44091796875"
"7340","1261.0408935546875","1261.0408935546875","1261.0408935546875"
"7350","745.7695922851562","745.7695922851562","745.7695922851562"
"7360","722.3561401367188","722.3561401367188","722.3561401367188"
"7370","756.64794921875","756.64794921875","756.64794921875"
"7380","771.7848510742188","771.7848510742188","771.7848510742188"
"7390","924.7946166992188","924.7946166992188","924.7946166992188"
"7400","846.1656494140625","846.1656494140625","846.1656494140625"
"7410","1233.740478515625","1233.740478515625","1233.740478515625"
"7420","1248.83544921875","1248.83544921875","1248.83544921875"
"7430","1163.7476806640625","1163.7476806640625","1163.7476806640625"
"7440","940.2012939453125","940.2012939453125","940.2012939453125"
"7450","950.2125244140625","950.2125244140625","950.2125244140625"
"7460","800.9383544921875","800.9383544921875","800.9383544921875"
"7470","1248.9459228515625","1248.9459228515625","1248.9459228515625"
"7480","1177.494873046875","1177.494873046875","1177.494873046875"
"7490","1231.5009765625","1231.5009765625","1231.5009765625"
"7500","1003.000244140625","1003.000244140625","1003.000244140625"
"7510","1234.518310546875","1234.518310546875","1234.518310546875"
"7520","759.0809326171875","759.0809326171875","759.0809326171875"
"7530","792.13525390625","792.13525390625","792.13525390625"
"7540","1253.7967529296875","1253.7967529296875","1253.7967529296875"
"7550","1250.9742431640625","1250.9742431640625","1250.9742431640625"
"7560","748.1906127929688","748.1906127929688","748.1906127929688"
"7570","1136.4139404296875","1136.4139404296875","1136.4139404296875"
"7580","915.9654541015625","915.9654541015625","915.9654541015625"
"7590","1192.189697265625","1192.189697265625","1192.189697265625"
"7600","1182.370849609375","1182.370849609375","1182.370849609375"
"7610","1211.1220703125","1211.1220703125","1211.1220703125"
"7620","1108.7166748046875","1108.7166748046875","1108.7166748046875"
"7630","989.8980712890625","989.8980712890625","989.8980712890625"
"7640","820.9237060546875","820.9237060546875","820.9237060546875"
"7650","759.3632202148438","759.3632202148438","759.3632202148438"
"7660","705.1113891601562","705.1113891601562","705.1113891601562"
"7670","962.9164428710938","962.9164428710938","962.9164428710938"
"7680","1246.8515625","1246.8515625","1246.8515625"
"7690","731.4220581054688","731.4220581054688","731.4220581054688"
"7700","1241.82421875","1241.82421875","1241.82421875"
"7710","936.4749755859375","936.4749755859375","936.4749755859375"
"7720","729.5581665039062","729.5581665039062","729.5581665039062"
"7730","708.3283081054688","708.3283081054688","708.3283081054688"
"7740","1266.34619140625","1266.34619140625","1266.34619140625"
"7750","1258.5615234375","1258.5615234375","1258.5615234375"
"7760","765.531494140625","765.531494140625","765.531494140625"
"7770","894.321533203125","894.321533203125","894.321533203125"
"7780","808.741943359375","808.741943359375","808.741943359375"
"7790","1253.330810546875","1253.330810546875","1253.330810546875"
"7800","1275.22705078125","1275.22705078125","1275.22705078125"
"7810","1053.5228271484375","1053.5228271484375","1053.5228271484375"
"7820","1206.313720703125","1206.313720703125","1206.313720703125"
"7830","1265.509765625","1265.509765625","1265.509765625"
"7840","821.92529296875","821.92529296875","821.92529296875"
"7850","732.88525390625","732.88525390625","732.88525390625"
"7860","1023.242431640625","1023.242431640625","1023.242431640625"
"7870","704.6010131835938","704.6010131835938","704.6010131835938"
"7880","709.9376220703125","709.9376220703125","709.9376220703125"
"7890","1270.208984375","1270.208984375","1270.208984375"
"7900","717.1438598632812","717.1438598632812","717.1438598632812"
"7910","713.078125","713.078125","713.078125"
"7920","1269.9385986328125","1269.9385986328125","1269.9385986328125"
"7930","829.6985473632812","829.6985473632812","829.6985473632812"
"7940","1004.7064208984375","1004.7064208984375","1004.7064208984375"
"7950","817.8792114257812","817.8792114257812","817.8792114257812"
"7960","722.3909912109375","722.3909912109375","722.3909912109375"
"7970","1305.9666748046875","1305.9666748046875","1305.9666748046875"
"7980","1285.95849609375","1285.95849609375","1285.95849609375"
"7990","919.034912109375","919.034912109375","919.034912109375"
"8000","809.3475952148438","809.3475952148438","809.3475952148438"
"8010","1278.899169921875","1278.899169921875","1278.899169921875"
"8020","1061.351806640625","1061.351806640625","1061.351806640625"
"8030","1202.7755126953125","1202.7755126953125","1202.7755126953125"
"8040","1276.2415771484375","1276.2415771484375","1276.2415771484375"
"8050","831.9049072265625","831.9049072265625","831.9049072265625"
"8060","719.346923828125","719.346923828125","719.346923828125"
"8070","750.9933471679688","750.9933471679688","750.9933471679688"
"8080","1143.3199462890625","1143.3199462890625","1143.3199462890625"
"8090","844.185791015625","844.185791015625","844.185791015625"
"8100","755.4745483398438","755.4745483398438","755.4745483398438"
"8110","1212.5396728515625","1212.5396728515625","1212.5396728515625"
"8120","1019.9407958984375","1019.9407958984375","1019.9407958984375"
"8130","967.2806396484375","967.2806396484375","967.2806396484375"
"8140","1176.58740234375","1176.58740234375","1176.58740234375"
"8150","734.9242553710938","734.9242553710938","734.9242553710938"
"8160","1130.6373291015625","1130.6373291015625","1130.6373291015625"
"8170","1205.051025390625","1205.051025390625","1205.051025390625"
"8180","864.7972412109375","864.7972412109375","864.7972412109375"
"8190","1025.7991943359375","1025.7991943359375","1025.7991943359375"
"8200","1030.047607421875","1030.047607421875","1030.047607421875"
"8210","750.27392578125","750.27392578125","750.27392578125"
"8220","1176.4677734375","1176.4677734375","1176.4677734375"
"8230","743.226318359375","743.226318359375","743.226318359375"
"8240","793.5718994140625","793.5718994140625","793.5718994140625"
"8250","872.5708618164062","872.5708618164062","872.5708618164062"
"8260","711.7891235351562","711.7891235351562","711.7891235351562"
"8270","1022.0343627929688","1022.0343627929688","1022.0343627929688"
"8280","1273.553955078125","1273.553955078125","1273.553955078125"
"8290","1158.54296875","1158.54296875","1158.54296875"
"8300","1112.6455078125","1112.6455078125","1112.6455078125"
"8310","1134.7178955078125","1134.7178955078125","1134.7178955078125"
"8320","952.1066284179688","952.1066284179688","952.1066284179688"
"8330","1092.199951171875","1092.199951171875","1092.199951171875"
"8340","786.8892211914062","786.8892211914062","786.8892211914062"
"8350","844.7454223632812","844.7454223632812","844.7454223632812"
"8360","920.413818359375","920.413818359375","920.413818359375"
"8370","1257.475341796875","1257.475341796875","1257.475341796875"
"8380","1168.552490234375","1168.552490234375","1168.552490234375"
"8390","1225.7672119140625","1225.7672119140625","1225.7672119140625"
"8400","1063.255859375","1063.255859375","1063.255859375"
"8410","1039.4302978515625","1039.4302978515625","1039.4302978515625"
"8420","1197.3841552734375","1197.3841552734375","1197.3841552734375"
"8430","1265.113037109375","1265.113037109375","1265.113037109375"
"8440","828.981689453125","828.981689453125","828.981689453125"
"8450","736.5032958984375","736.5032958984375","736.5032958984375"
"8460","1012.4447021484375","1012.4447021484375","1012.4447021484375"
"8470","703.46435546875","703.46435546875","703.46435546875"
"8480","708.4464721679688","708.4464721679688","708.4464721679688"
"8490","1251.1177978515625","1251.1177978515625","1251.1177978515625"
"8500","715.8478393554688","715.8478393554688","715.8478393554688"
"8510","707.1244506835938","707.1244506835938","707.1244506835938"
"8520","1231.17236328125","1231.17236328125","1231.17236328125"
"8530","949.730712890625","949.730712890625","949.730712890625"
"8540","998.28271484375","998.28271484375","998.28271484375"
"8550","802.3721313476562","802.3721313476562","802.3721313476562"
"8560","711.7908325195312","711.7908325195312","711.7908325195312"
"8570","1249.710693359375","1249.710693359375","1249.710693359375"
"8580","1262.4521484375","1262.4521484375","1262.4521484375"
"8590","919.276123046875","919.276123046875","919.276123046875"
"8600","792.581787109375","792.581787109375","792.581787109375"
"8610","1254.5338134765625","1254.5338134765625","1254.5338134765625"
"8620","1022.1102905273438","1022.1102905273438","1022.1102905273438"
"8630","1167.2529296875","1167.2529296875","1167.2529296875"
"8640","1237.753662109375","1237.753662109375","1237.753662109375"
"8650","813.7024536132812","813.7024536132812","813.7024536132812"
"8660","713.4484252929688","713.4484252929688","713.4484252929688"
"8670","741.8591918945312","741.8591918945312","741.8591918945312"
"8680","1129.775146484375","1129.775146484375","1129.775146484375"
"8690","843.0275268554688","843.0275268554688","843.0275268554688"
"8700","748.1968994140625","748.1968994140625","748.1968994140625"
"8710","1187.2078857421875","1187.2078857421875","1187.2078857421875"
"8720","1005.7186279296875","1005.7186279296875","1005.7186279296875"
"8730","949.91943359375","949.91943359375","949.91943359375"
"8740","1194.74951171875","1194.74951171875","1194.74951171875"
"8750","727.09130859375","727.09130859375","727.09130859375"
"8760","1122.172607421875","1122.172607421875","1122.172607421875"
"8770","1191.306640625","1191.306640625","1191.306640625"
"8780","840.4970092773438","840.4970092773438","840.4970092773438"
"8790","1006.4598388671875","1006.4598388671875","1006.4598388671875"
"8800","1045.799560546875","1045.799560546875","1045.799560546875"
"8810","742.4632568359375","742.4632568359375","742.4632568359375"
"8820","1207.37353515625","1207.37353515625","1207.37353515625"
"8830","725.0513916015625","725.0513916015625","725.0513916015625"
"8840","785.9476928710938","785.9476928710938","785.9476928710938"
"8850","860.3916015625","860.3916015625","860.3916015625"
"8860","714.4637451171875","714.4637451171875","714.4637451171875"
"8870","1024.73291015625","1024.73291015625","1024.73291015625"
"8880","1222.185791015625","1222.185791015625","1222.185791015625"
"8890","1131.7786865234375","1131.7786865234375","1131.7786865234375"
"8900","1117.08251953125","1117.08251953125","1117.08251953125"
"8910","1120.609619140625","1120.609619140625","1120.609619140625"
"8920","959.6820678710938","959.6820678710938","959.6820678710938"
"8930","1081.9512939453125","1081.9512939453125","1081.9512939453125"
"8940","768.2991333007812","768.2991333007812","768.2991333007812"
"8950","849.5768432617188","849.5768432617188","849.5768432617188"
"8960","912.6924438476562","912.6924438476562","912.6924438476562"
"8970","1275.6513671875","1275.6513671875","1275.6513671875"
"8980","1200.724365234375","1200.724365234375","1200.724365234375"
"8990","1238.999267578125","1238.999267578125","1238.999267578125"
"9000","1035.1944580078125","1035.1944580078125","1035.1944580078125"
"9010","1053.78369140625","1053.78369140625","1053.78369140625"
"9020","1177.6795654296875","1177.6795654296875","1177.6795654296875"
"9030","1239.103271484375","1239.103271484375","1239.103271484375"
"9040","816.2135620117188","816.2135620117188","816.2135620117188"
"9050","719.9002685546875","719.9002685546875","719.9002685546875"
"9060","1011.7893676757812","1011.7893676757812","1011.7893676757812"
"9070","699.1424560546875","699.1424560546875","699.1424560546875"
"9080","705.3493041992188","705.3493041992188","705.3493041992188"
"9090","1233.080322265625","1233.080322265625","1233.080322265625"
"9100","709.5975952148438","709.5975952148438","709.5975952148438"
"9110","694.1406860351562","694.1406860351562","694.1406860351562"
"9120","1213.10205078125","1213.10205078125","1213.10205078125"
"9130","949.608154296875","949.608154296875","949.608154296875"
"9140","775.9108276367188","775.9108276367188","775.9108276367188"
"9150","1247.229248046875","1247.229248046875","1247.229248046875"
"9160","1162.9803466796875","1162.9803466796875","1162.9803466796875"
"9170","723.2213745117188","723.2213745117188","723.2213745117188"
"9180","735.9957275390625","735.9957275390625","735.9957275390625"
"9190","713.4907836914062","713.4907836914062","713.4907836914062"
"9200","905.9779052734375","905.9779052734375","905.9779052734375"
"9210","1241.251220703125","1241.251220703125","1241.251220703125"
"9220","948.5939331054688","948.5939331054688","948.5939331054688"
"9230","1115.472412109375","1115.472412109375","1115.472412109375"
"9240","746.77978515625","746.77978515625","746.77978515625"
"9250","782.3628540039062","782.3628540039062","782.3628540039062"
"9260","923.252685546875","923.252685546875","923.252685546875"
"9270","1222.40478515625","1222.40478515625","1222.40478515625"
"9280","1163.434814453125","1163.434814453125","1163.434814453125"
"9290","744.4718627929688","744.4718627929688","744.4718627929688"
"9300","783.1163330078125","783.1163330078125","783.1163330078125"
"9310","1129.1552734375","1129.1552734375","1129.1552734375"
"9320","1240.8160400390625","1240.8160400390625","1240.8160400390625"
"9330","787.1265258789062","787.1265258789062","787.1265258789062"
"9340","817.283447265625","817.283447265625","817.283447265625"
"9350","704.31982421875","704.31982421875","704.31982421875"
"9360","710.0394287109375","710.0394287109375","710.0394287109375"
"9370","1028.7823486328125","1028.7823486328125","1028.7823486328125"
"9380","782.747314453125","782.747314453125","782.747314453125"
"9390","951.9244384765625","951.9244384765625","951.9244384765625"
"9400","1212.4755859375","1212.4755859375","1212.4755859375"
"9410","733.578857421875","733.578857421875","733.578857421875"
"9420","743.138427734375","743.138427734375","743.138427734375"
"9430","1210.799560546875","1210.799560546875","1210.799560546875"
"9440","1236.4033203125","1236.4033203125","1236.4033203125"
"9450","948.9791870117188","948.9791870117188","948.9791870117188"
"9460","1125.6954345703125","1125.6954345703125","1125.6954345703125"
"9470","1214.8126220703125","1214.8126220703125","1214.8126220703125"
"9480","1174.501708984375","1174.501708984375","1174.501708984375"
"9490","703.2060546875","703.2060546875","703.2060546875"
"9500","1141.3416748046875","1141.3416748046875","1141.3416748046875"
"9510","1213.27734375","1213.27734375","1213.27734375"
"9520","1047.72119140625","1047.72119140625","1047.72119140625"
"9530","1135.1761474609375","1135.1761474609375","1135.1761474609375"
"9540","714.4002685546875","714.4002685546875","714.4002685546875"
"9550","743.064208984375","743.064208984375","743.064208984375"
"9560","1216.8885498046875","1216.8885498046875","1216.8885498046875"
"9570","1085.4735107421875","1085.4735107421875","1085.4735107421875"
"9580","944.7857666015625","944.7857666015625","944.7857666015625"
"9590","1042.02587890625","1042.02587890625","1042.02587890625"
"9600","1214.174072265625","1214.174072265625","1214.174072265625"
"9610","1045.521240234375","1045.521240234375","1045.521240234375"
"9620","1169.11328125","1169.11328125","1169.11328125"
"9630","1208.37255859375","1208.37255859375","1208.37255859375"
"9640","818.634765625","818.634765625","818.634765625"
"9650","721.72216796875","721.72216796875","721.72216796875"
"9660","1007.225341796875","1007.225341796875","1007.225341796875"
"9670","695.5946655273438","695.5946655273438","695.5946655273438"
"9680","698.2518920898438","698.2518920898438","698.2518920898438"
"9690","1227.54736328125","1227.54736328125","1227.54736328125"
"9700","715.96923828125","715.96923828125","715.96923828125"
"9710","704.773681640625","704.773681640625","704.773681640625"
"9720","1201.42578125","1201.42578125","1201.42578125"
"9730","943.201171875","943.201171875","943.201171875"
"9740","793.046142578125","793.046142578125","793.046142578125"
"9750","737.4974365234375","737.4974365234375","737.4974365234375"
"9760","802.0166015625","802.0166015625","802.0166015625"
"9770","987.6575317382812","987.6575317382812","987.6575317382812"
"9780","1225.6533203125","1225.6533203125","1225.6533203125"
"9790","1055.3536376953125","1055.3536376953125","1055.3536376953125"
"9800","727.9949340820312","727.9949340820312","727.9949340820312"
"9810","853.3280639648438","853.3280639648438","853.3280639648438"
"9820","1092.763671875","1092.763671875","1092.763671875"
"9830","1006.281982421875","1006.281982421875","1006.281982421875"
"9840","796.61181640625","796.61181640625","796.61181640625"
"9850","1175.8531494140625","1175.8531494140625","1175.8531494140625"
"9860","896.5390625","896.5390625","896.5390625"
"9870","884.7935791015625","884.7935791015625","884.7935791015625"
"9880","1149.442626953125","1149.442626953125","1149.442626953125"
"9890","700.5494995117188","700.5494995117188","700.5494995117188"
"9900","899.298828125","899.298828125","899.298828125"
"9910","733.3411254882812","733.3411254882812","733.3411254882812"
"9920","708.8168334960938","708.8168334960938","708.8168334960938"
"9930","1164.7314453125","1164.7314453125","1164.7314453125"
"9940","762.8634643554688","762.8634643554688","762.8634643554688"
"9950","1175.4990234375","1175.4990234375","1175.4990234375"
"9960","829.1588745117188","829.1588745117188","829.1588745117188"
"9970","1189.0804443359375","1189.0804443359375","1189.0804443359375"
"9980","719.8397827148438","719.8397827148438","719.8397827148438"
"9990","1050.931640625","1050.931640625","1050.931640625"
"10000","938.9215698242188","938.9215698242188","938.9215698242188"
"10010","781.9415283203125","781.9415283203125","781.9415283203125"
"10020","947.53857421875","947.53857421875","947.53857421875"
"10030","827.5277709960938","827.5277709960938","827.5277709960938"
"10040","842.7803955078125","842.7803955078125","842.7803955078125"
"10050","1074.02880859375","1074.02880859375","1074.02880859375"
"10060","1210.88818359375","1210.88818359375","1210.88818359375"
"10070","697.4871826171875","697.4871826171875","697.4871826171875"
"10080","1155.386474609375","1155.386474609375","1155.386474609375"
"10090","732.7442626953125","732.7442626953125","732.7442626953125"
"10100","1104.818115234375","1104.818115234375","1104.818115234375"
"10110","697.02685546875","697.02685546875","697.02685546875"
"10120","804.2962646484375","804.2962646484375","804.2962646484375"
"10130","926.414794921875","926.414794921875","926.414794921875"
"10140","699.8767700195312","699.8767700195312","699.8767700195312"
"10150","1198.831298828125","1198.831298828125","1198.831298828125"
"10160","802.2945556640625","802.2945556640625","802.2945556640625"
"10170","1182.841796875","1182.841796875","1182.841796875"
"10180","744.1461181640625","744.1461181640625","744.1461181640625"
"10190","726.4594116210938","726.4594116210938","726.4594116210938"
"10200","815.0964965820312","815.0964965820312","815.0964965820312"
"10210","1036.060302734375","1036.060302734375","1036.060302734375"
"10220","1167.385009765625","1167.385009765625","1167.385009765625"
"10230","1234.9599609375","1234.9599609375","1234.9599609375"
"10240","806.2062377929688","806.2062377929688","806.2062377929688"
"10250","714.515625","714.515625","714.515625"
"10260","995.382080078125","995.382080078125","995.382080078125"
"10270","686.4498291015625","686.4498291015625","686.4498291015625"
"10280","689.0311889648438","689.0311889648438","689.0311889648438"
"10290","1194.873779296875","1194.873779296875","1194.873779296875"
"10300","708.0606079101562","708.0606079101562","708.0606079101562"
"10310","692.167724609375","692.167724609375","692.167724609375"
"10320","1212.65966796875","1212.65966796875","1212.65966796875"
"10330","933.2753295898438","933.2753295898438","933.2753295898438"
"10340","767.7847290039062","767.7847290039062","767.7847290039062"
"10350","730.0396118164062","730.0396118164062","730.0396118164062"
"10360","892.0771484375","892.0771484375","892.0771484375"
"10370","773.4736938476562","773.4736938476562","773.4736938476562"
"10380","1264.375244140625","1264.375244140625","1264.375244140625"
"10390","1089.40283203125","1089.40283203125","1089.40283203125"
"10400","733.495849609375","733.495849609375","733.495849609375"
"10410","864.18798828125","864.18798828125","864.18798828125"
"10420","1133.2293701171875","1133.2293701171875","1133.2293701171875"
"10430","1022.9780883789062","1022.9780883789062","1022.9780883789062"
"10440","814.567138671875","814.567138671875","814.567138671875"
"10450","1186.380126953125","1186.380126953125","1186.380126953125"
"10460","903.3035278320312","903.3035278320312","903.3035278320312"
"10470","904.4417724609375","904.4417724609375","904.4417724609375"
"10480","1179.3515625","1179.3515625","1179.3515625"
"10490","725.571044921875","725.571044921875","725.571044921875"
"10500","905.2184448242188","905.2184448242188","905.2184448242188"
"10510","739.238525390625","739.238525390625","739.238525390625"
"10520","708.5739135742188","708.5739135742188","708.5739135742188"
"10530","1157.9898681640625","1157.9898681640625","1157.9898681640625"
"10540","776.6964111328125","776.6964111328125","776.6964111328125"
"10550","1205.830078125","1205.830078125","1205.830078125"
"10560","839.4414672851562","839.4414672851562","839.4414672851562"
"10570","1184.975341796875","1184.975341796875","1184.975341796875"
"10580","736.8177490234375","736.8177490234375","736.8177490234375"
"10590","1064.81640625","1064.81640625","1064.81640625"
"10600","944.83349609375","944.83349609375","944.83349609375"
"10610","802.8649291992188","802.8649291992188","802.8649291992188"
"10620","966.1319580078125","966.1319580078125","966.1319580078125"
"10630","833.7548217773438","833.7548217773438","833.7548217773438"
"10640","853.5782470703125","853.5782470703125","853.5782470703125"
"10650","1080.753173828125","1080.753173828125","1080.753173828125"
"10660","1228.713623046875","1228.713623046875","1228.713623046875"
"10670","705.6073608398438","705.6073608398438","705.6073608398438"
"10680","1150.8792724609375","1150.8792724609375","1150.8792724609375"
"10690","749.380859375","749.380859375","749.380859375"
"10700","1131.34765625","1131.34765625","1131.34765625"
"10710","708.5769653320312","708.5769653320312","708.5769653320312"
"10720","815.974853515625","815.974853515625","815.974853515625"
"10730","935.3829345703125","935.3829345703125","935.3829345703125"
"10740","710.7466430664062","710.7466430664062","710.7466430664062"
"10750","1226.514892578125","1226.514892578125","1226.514892578125"
"10760","804.25341796875","804.25341796875","804.25341796875"
"10770","1200.3116455078125","1200.3116455078125","1200.3116455078125"
"10780","750.5771484375","750.5771484375","750.5771484375"
"10790","739.9119873046875","739.9119873046875","739.9119873046875"
"10800","832.3880615234375","832.3880615234375","832.3880615234375"
"10810","1032.86962890625","1032.86962890625","1032.86962890625"
"10820","1144.5758056640625","1144.5758056640625","1144.5758056640625"
"10830","1215.4935302734375","1215.4935302734375","1215.4935302734375"
"10840","802.045654296875","802.045654296875","802.045654296875"
"10850","719.0820922851562","719.0820922851562","719.0820922851562"
"10860","1002.645751953125","1002.645751953125","1002.645751953125"
"10870","703.1592407226562","703.1592407226562","703.1592407226562"
"10880","690.0364990234375","690.0364990234375","690.0364990234375"
"10890","1221.41650390625","1221.41650390625","1221.41650390625"
"10900","709.1284790039062","709.1284790039062","709.1284790039062"
"10910","690.5028686523438","690.5028686523438","690.5028686523438"
"10920","1204.4993896484375","1204.4993896484375","1204.4993896484375"
"10930","946.9313354492188","946.9313354492188","946.9313354492188"
"10940","765.4373779296875","765.4373779296875","765.4373779296875"
"10950","727.732666015625","727.732666015625","727.732666015625"
"10960","895.91357421875","895.91357421875","895.91357421875"
"10970","816.6204833984375","816.6204833984375","816.6204833984375"
"10980","1272.944580078125","1272.944580078125","1272.944580078125"
"10990","1077.254638671875","1077.254638671875","1077.254638671875"
"11000","724.46533203125","724.46533203125","724.46533203125"
"11010","842.187255859375","842.187255859375","842.187255859375"
"11020","1093.336669921875","1093.336669921875","1093.336669921875"
"11030","1004.0634765625","1004.0634765625","1004.0634765625"
"11040","805.846923828125","805.846923828125","805.846923828125"
"11050","1180.907958984375","1180.907958984375","1180.907958984375"
"11060","892.00830078125","892.00830078125","892.00830078125"
"11070","888.1189575195312","888.1189575195312","888.1189575195312"
"11080","1171.449951171875","1171.449951171875","1171.449951171875"
"11090","705.6533813476562","705.6533813476562","705.6533813476562"
"11100","895.3131103515625","895.3131103515625","895.3131103515625"
"11110","733.7618408203125","733.7618408203125","733.7618408203125"
"11120","704.0595703125","704.0595703125","704.0595703125"
"11130","1147.132568359375","1147.132568359375","1147.132568359375"
"11140","762.914306640625","762.914306640625","762.914306640625"
"11150","1171.42919921875","1171.42919921875","1171.42919921875"
"11160","832.4005126953125","832.4005126953125","832.4005126953125"
"11170","1182.5035400390625","1182.5035400390625","1182.5035400390625"
"11180","723.0046997070312","723.0046997070312","723.0046997070312"
"11190","1043.3629150390625","1043.3629150390625","1043.3629150390625"
"11200","931.10595703125","931.10595703125","931.10595703125"
"11210","777.27978515625","777.27978515625","777.27978515625"
"11220","956.1532592773438","956.1532592773438","956.1532592773438"
"11230","830.062255859375","830.062255859375","830.062255859375"
"11240","830.766357421875","830.766357421875","830.766357421875"
"11250","1087.5987548828125","1087.5987548828125","1087.5987548828125"
"11260","1220.16552734375","1220.16552734375","1220.16552734375"
"11270","699.155517578125","699.155517578125","699.155517578125"
"11280","1143.3148193359375","1143.3148193359375","1143.3148193359375"
"11290","741.1793212890625","741.1793212890625","741.1793212890625"
"11300","1105.0177001953125","1105.0177001953125","1105.0177001953125"
"11310","694.010009765625","694.010009765625","694.010009765625"
"11320","800.3607177734375","800.3607177734375","800.3607177734375"
"11330","919.8692016601562","919.8692016601562","919.8692016601562"
"11340","695.8814697265625","695.8814697265625","695.8814697265625"
"11350","1204.6029052734375","1204.6029052734375","1204.6029052734375"
"11360","801.0733642578125","801.0733642578125","801.0733642578125"
"11370","1179.3349609375","1179.3349609375","1179.3349609375"
"11380","745.31396484375","745.31396484375","745.31396484375"
"11390","728.6801147460938","728.6801147460938","728.6801147460938"
"11400","821.5884399414062","821.5884399414062","821.5884399414062"
"11410","1013.84765625","1013.84765625","1013.84765625"
"11420","1163.2469482421875","1163.2469482421875","1163.2469482421875"
"11430","1214.945556640625","1214.945556640625","1214.945556640625"
"11440","799.0740966796875","799.0740966796875","799.0740966796875"
"11450","719.5240478515625","719.5240478515625","719.5240478515625"
"11460","985.7199096679688","985.7199096679688","985.7199096679688"
"11470","687.4586791992188","687.4586791992188","687.4586791992188"
"11480","693.8497924804688","693.8497924804688","693.8497924804688"
"11490","1197.97998046875","1197.97998046875","1197.97998046875"
"11500","701.2388916015625","701.2388916015625","701.2388916015625"
"11510","691.56787109375","691.56787109375","691.56787109375"
"11520","1187.7401123046875","1187.7401123046875","1187.7401123046875"
"11530","917.9544067382812","917.9544067382812","917.9544067382812"
"11540","751.9739379882812","751.9739379882812","751.9739379882812"
"11550","725.3029174804688","725.3029174804688","725.3029174804688"
"11560","890.4346313476562","890.4346313476562","890.4346313476562"
"11570","810.6039428710938","810.6039428710938","810.6039428710938"
"11580","721.37744140625","721.37744140625","721.37744140625"
"11590","1013.312255859375","1013.312255859375","1013.312255859375"
"11600","692.8548583984375","692.8548583984375","692.8548583984375"
"11610","984.7354736328125","984.7354736328125","984.7354736328125"
"11620","1154.957275390625","1154.957275390625","1154.957275390625"
"11630","1061.1669921875","1061.1669921875","1061.1669921875"
"11640","940.3555297851562","940.3555297851562","940.3555297851562"
"11650","701.9591064453125","701.9591064453125","701.9591064453125"
"11660","1229.333984375","1229.333984375","1229.333984375"
"11670","893.2198486328125","893.2198486328125","893.2198486328125"
"11680","1132.7913818359375","1132.7913818359375","1132.7913818359375"
"11690","1027.869873046875","1027.869873046875","1027.869873046875"
"11700","775.3604125976562","775.3604125976562","775.3604125976562"
"11710","1154.6822509765625","1154.6822509765625","1154.6822509765625"
"11720","1104.2166748046875","1104.2166748046875","1104.2166748046875"
"11730","1108.295654296875","1108.295654296875","1108.295654296875"
"11740","725.5179443359375","725.5179443359375","725.5179443359375"
"11750","988.1083374023438","988.1083374023438","988.1083374023438"
"11760","855.004150390625","855.004150390625","855.004150390625"
"11770","723.9669189453125","723.9669189453125","723.9669189453125"
"11780","699.0855102539062","699.0855102539062","699.0855102539062"
"11790","955.7208251953125","955.7208251953125","955.7208251953125"
"11800","833.9392700195312","833.9392700195312","833.9392700195312"
"11810","759.3120727539062","759.3120727539062","759.3120727539062"
"11820","1132.0648193359375","1132.0648193359375","1132.0648193359375"
"11830","814.2507934570312","814.2507934570312","814.2507934570312"
"11840","869.7159423828125","869.7159423828125","869.7159423828125"
"11850","1195.2921142578125","1195.2921142578125","1195.2921142578125"
"11860","1203.703857421875","1203.703857421875","1203.703857421875"
"11870","850.77490234375","850.77490234375","850.77490234375"
"11880","1164.046875","1164.046875","1164.046875"
"11890","1144.00732421875","1144.00732421875","1144.00732421875"
"11900","1169.44921875","1169.44921875","1169.44921875"
"11910","772.54052734375","772.54052734375","772.54052734375"
"11920","947.63232421875","947.63232421875","947.63232421875"
"11930","1127.06982421875","1127.06982421875","1127.06982421875"
"11940","748.3099975585938","748.3099975585938","748.3099975585938"
"11950","1218.50439453125","1218.50439453125","1218.50439453125"
"11960","961.131591796875","961.131591796875","961.131591796875"
"11970","1182.106201171875","1182.106201171875","1182.106201171875"
"11980","1107.146240234375","1107.146240234375","1107.146240234375"
"11990","838.0270385742188","838.0270385742188","838.0270385742188"
"12000","859.201416015625","859.201416015625","859.201416015625"
"12010","1003.7352294921875","1003.7352294921875","1003.7352294921875"
"12020","1120.686279296875","1120.686279296875","1120.686279296875"
"12030","1186.862060546875","1186.862060546875","1186.862060546875"
"12040","792.3706665039062","792.3706665039062","792.3706665039062"
"12050","705.89404296875","705.89404296875","705.89404296875"
