"Step","FSDP_BT_QAT_20250608_220648 - loss_mix","FSDP_BT_QAT_20250608_220648 - loss_mix__MIN","FSDP_BT_QAT_20250608_220648 - loss_mix__MAX"
"1540","474.5069274902344","474.5069274902344","474.5069274902344"
"1550","802.6177978515625","802.6177978515625","802.6177978515625"
"1560","74.66190338134766","74.66190338134766","74.66190338134766"
"1570","999.3916015625","999.3916015625","999.3916015625"
"1580","438.7206115722656","438.7206115722656","438.7206115722656"
"1590","26.52617073059082","26.52617073059082","26.52617073059082"
"1600","155.57357788085938","155.57357788085938","155.57357788085938"
"1610","16.778928756713867","16.778928756713867","16.778928756713867"
"1620","953.2600708007812","953.2600708007812","953.2600708007812"
"1630","868.7464599609375","868.7464599609375","868.7464599609375"
"1640","416.8039855957031","416.8039855957031","416.8039855957031"
"1650","116.96318054199219","116.96318054199219","116.96318054199219"
"1660","757.8447265625","757.8447265625","757.8447265625"
"1670","82.42019653320312","82.42019653320312","82.42019653320312"
"1680","583.18896484375","583.18896484375","583.18896484375"
"1690","815.6596069335938","815.6596069335938","815.6596069335938"
"1700","106.21695709228516","106.21695709228516","106.21695709228516"
"1710","7.709263801574707","7.709263801574707","7.709263801574707"
"1720","586.4378051757812","586.4378051757812","586.4378051757812"
"1730","14.172782897949219","14.172782897949219","14.172782897949219"
"1740","665.2476196289062","665.2476196289062","665.2476196289062"
"1750","936.0516357421875","936.0516357421875","936.0516357421875"
"1760","1012.3228759765625","1012.3228759765625","1012.3228759765625"
"1770","765.0909423828125","765.0909423828125","765.0909423828125"
"1780","13.765024185180664","13.765024185180664","13.765024185180664"
"1790","1018.8318481445312","1018.8318481445312","1018.8318481445312"
"1800","228.54074096679688","228.54074096679688","228.54074096679688"
"1810","510.56060791015625","510.56060791015625","510.56060791015625"
"1820","787.6415405273438","787.6415405273438","787.6415405273438"
"1830","766.685302734375","766.685302734375","766.685302734375"
"1840","525.91552734375","525.91552734375","525.91552734375"
"1850","13.190629959106445","13.190629959106445","13.190629959106445"
"1860","656.762939453125","656.762939453125","656.762939453125"
"1870","782.7510986328125","782.7510986328125","782.7510986328125"
"1880","553.0408325195312","553.0408325195312","553.0408325195312"
"1890","22.481534957885742","22.481534957885742","22.481534957885742"
"1900","983.1172485351562","983.1172485351562","983.1172485351562"
"1910","29.038631439208984","29.038631439208984","29.038631439208984"
"1920","21.863815307617188","21.863815307617188","21.863815307617188"
"1930","51.154178619384766","51.154178619384766","51.154178619384766"
"1940","507.22802734375","507.22802734375","507.22802734375"
"1950","458.1988830566406","458.1988830566406","458.1988830566406"
"1960","499.33447265625","499.33447265625","499.33447265625"
"1970","358.1206970214844","358.1206970214844","358.1206970214844"
"1980","83.84149169921875","83.84149169921875","83.84149169921875"
"1990","936.091552734375","936.091552734375","936.091552734375"
"2000","260.3140563964844","260.3140563964844","260.3140563964844"
"2010","629.7003173828125","629.7003173828125","629.7003173828125"
"2020","45.55152130126953","45.55152130126953","45.55152130126953"
"2030","82.93437194824219","82.93437194824219","82.93437194824219"
"2040","234.68899536132812","234.68899536132812","234.68899536132812"
"2050","86.89222717285156","86.89222717285156","86.89222717285156"
"2060","12.097712516784668","12.097712516784668","12.097712516784668"
"2070","706.7701416015625","706.7701416015625","706.7701416015625"
"2080","809.1712036132812","809.1712036132812","809.1712036132812"
"2090","481.4147644042969","481.4147644042969","481.4147644042969"
"2100","707.3131103515625","707.3131103515625","707.3131103515625"
"2110","11.346311569213867","11.346311569213867","11.346311569213867"
"2120","379.9281311035156","379.9281311035156","379.9281311035156"
"2130","916.4177856445312","916.4177856445312","916.4177856445312"
"2140","429.4459228515625","429.4459228515625","429.4459228515625"
"2150","788.4730834960938","788.4730834960938","788.4730834960938"
"2160","61.13430404663086","61.13430404663086","61.13430404663086"
"2170","860.674072265625","860.674072265625","860.674072265625"
"2180","400.04510498046875","400.04510498046875","400.04510498046875"
"2190","21.60734748840332","21.60734748840332","21.60734748840332"
"2200","139.15066528320312","139.15066528320312","139.15066528320312"
"2210","13.393439292907715","13.393439292907715","13.393439292907715"
"2220","882.4183959960938","882.4183959960938","882.4183959960938"
"2230","793.4298095703125","793.4298095703125","793.4298095703125"
"2240","368.5372619628906","368.5372619628906","368.5372619628906"
"2250","110.15882873535156","110.15882873535156","110.15882873535156"
"2260","699.4754638671875","699.4754638671875","699.4754638671875"
"2270","81.1385726928711","81.1385726928711","81.1385726928711"
"2280","533.8493041992188","533.8493041992188","533.8493041992188"
"2290","735.0396118164062","735.0396118164062","735.0396118164062"
"2300","94.93936920166016","94.93936920166016","94.93936920166016"
"2310","6.64980936050415","6.64980936050415","6.64980936050415"
"2320","559.5252075195312","559.5252075195312","559.5252075195312"
"2330","11.642183303833008","11.642183303833008","11.642183303833008"
"2340","624.2337646484375","624.2337646484375","624.2337646484375"
"2350","805.3982543945312","805.3982543945312","805.3982543945312"
"2360","929.9659423828125","929.9659423828125","929.9659423828125"
"2370","686.10546875","686.10546875","686.10546875"
"2380","11.753179550170898","11.753179550170898","11.753179550170898"
"2390","878.1590576171875","878.1590576171875","878.1590576171875"
"2400","213.5458984375","213.5458984375","213.5458984375"
"2410","479.91162109375","479.91162109375","479.91162109375"
"2420","764.0518798828125","764.0518798828125","764.0518798828125"
"2430","931.3806762695312","931.3806762695312","931.3806762695312"
"2440","215.30136108398438","215.30136108398438","215.30136108398438"
"2450","512.2546997070312","512.2546997070312","512.2546997070312"
"2460","802.2770385742188","802.2770385742188","802.2770385742188"
"2470","600.1372680664062","600.1372680664062","600.1372680664062"
"2480","757.688720703125","757.688720703125","757.688720703125"
"2490","10.741724967956543","10.741724967956543","10.741724967956543"
"2500","551.8123168945312","551.8123168945312","551.8123168945312"
"2510","177.97373962402344","177.97373962402344","177.97373962402344"
"2520","630.1754760742188","630.1754760742188","630.1754760742188"
"2530","224.4459686279297","224.4459686279297","224.4459686279297"
"2540","828.7366943359375","828.7366943359375","828.7366943359375"
"2550","311.2713623046875","311.2713623046875","311.2713623046875"
"2560","693.4190673828125","693.4190673828125","693.4190673828125"
"2570","169.23341369628906","169.23341369628906","169.23341369628906"
"2580","338.85772705078125","338.85772705078125","338.85772705078125"
"2590","814.7357788085938","814.7357788085938","814.7357788085938"
"2600","107.44818878173828","107.44818878173828","107.44818878173828"
"2610","15.297359466552734","15.297359466552734","15.297359466552734"
"2620","828.9107666015625","828.9107666015625","828.9107666015625"
"2630","787.0014038085938","787.0014038085938","787.0014038085938"
"2640","740.9998779296875","740.9998779296875","740.9998779296875"
"2650","20.69363784790039","20.69363784790039","20.69363784790039"
"2660","13.756356239318848","13.756356239318848","13.756356239318848"
"2670","231.48167419433594","231.48167419433594","231.48167419433594"
"2680","352.6645202636719","352.6645202636719","352.6645202636719"
"2690","230.13131713867188","230.13131713867188","230.13131713867188"
"2700","736.375","736.375","736.375"
"2710","67.5703353881836","67.5703353881836","67.5703353881836"
"2720","751.5563354492188","751.5563354492188","751.5563354492188"
"2730","735.675537109375","735.675537109375","735.675537109375"
"2740","868.3657836914062","868.3657836914062","868.3657836914062"
"2750","60.84476852416992","60.84476852416992","60.84476852416992"
"2760","82.98564910888672","82.98564910888672","82.98564910888672"
"2770","151.9173126220703","151.9173126220703","151.9173126220703"
"2780","725.5811767578125","725.5811767578125","725.5811767578125"
"2790","177.64854431152344","177.64854431152344","177.64854431152344"
"2800","588.8223876953125","588.8223876953125","588.8223876953125"
"2810","37.98771286010742","37.98771286010742","37.98771286010742"
"2820","41.37353515625","41.37353515625","41.37353515625"
"2830","220.01312255859375","220.01312255859375","220.01312255859375"
"2840","349.9969177246094","349.9969177246094","349.9969177246094"
"2850","134.4452362060547","134.4452362060547","134.4452362060547"
"2860","252.7110137939453","252.7110137939453","252.7110137939453"
"2870","10.524812698364258","10.524812698364258","10.524812698364258"
"2880","513.4413452148438","513.4413452148438","513.4413452148438"
"2890","648.0888671875","648.0888671875","648.0888671875"
"2900","123.51567840576172","123.51567840576172","123.51567840576172"
"2910","6.584006309509277","6.584006309509277","6.584006309509277"
"2920","841.2759399414062","841.2759399414062","841.2759399414062"
"2930","17.33131980895996","17.33131980895996","17.33131980895996"
"2940","43.92498016357422","43.92498016357422","43.92498016357422"
"2950","685.298828125","685.298828125","685.298828125"
"2960","24.353763580322266","24.353763580322266","24.353763580322266"
"2970","831.2723999023438","831.2723999023438","831.2723999023438"
"2980","240.7606658935547","240.7606658935547","240.7606658935547"
"2990","633.8345336914062","633.8345336914062","633.8345336914062"
"3000","699.673095703125","699.673095703125","699.673095703125"
"3010","452.0340576171875","452.0340576171875","452.0340576171875"
"3020","691.7803955078125","691.7803955078125","691.7803955078125"
"3030","799.1633911132812","799.1633911132812","799.1633911132812"
"3040","159.52256774902344","159.52256774902344","159.52256774902344"
"3050","120.4217758178711","120.4217758178711","120.4217758178711"
"3060","752.4740600585938","752.4740600585938","752.4740600585938"
"3070","553.2225952148438","553.2225952148438","553.2225952148438"
"3080","682.0310668945312","682.0310668945312","682.0310668945312"
"3090","10.397701263427734","10.397701263427734","10.397701263427734"
"3100","535.8666381835938","535.8666381835938","535.8666381835938"
"3110","161.80331420898438","161.80331420898438","161.80331420898438"
"3120","584.9754638671875","584.9754638671875","584.9754638671875"
"3130","204.9637451171875","204.9637451171875","204.9637451171875"
"3140","781.7683715820312","781.7683715820312","781.7683715820312"
"3150","302.1460876464844","302.1460876464844","302.1460876464844"
"3160","668.3604736328125","668.3604736328125","668.3604736328125"
"3170","153.81442260742188","153.81442260742188","153.81442260742188"
"3180","311.256591796875","311.256591796875","311.256591796875"
"3190","744.4540405273438","744.4540405273438","744.4540405273438"
"3200","99.66389465332031","99.66389465332031","99.66389465332031"
"3210","12.316096305847168","12.316096305847168","12.316096305847168"
"3220","683.9356689453125","683.9356689453125","683.9356689453125"
"3230","721.3832397460938","721.3832397460938","721.3832397460938"
"3240","698.0586547851562","698.0586547851562","698.0586547851562"
"3250","19.683269500732422","19.683269500732422","19.683269500732422"
"3260","13.4902925491333","13.4902925491333","13.4902925491333"
"3270","204.53228759765625","204.53228759765625","204.53228759765625"
"3280","354.54046630859375","354.54046630859375","354.54046630859375"
"3290","216.54112243652344","216.54112243652344","216.54112243652344"
"3300","665.4630126953125","665.4630126953125","665.4630126953125"
"3310","61.15439224243164","61.15439224243164","61.15439224243164"
"3320","648.2373046875","648.2373046875","648.2373046875"
"3330","665.9010620117188","665.9010620117188","665.9010620117188"
"3340","746.3912353515625","746.3912353515625","746.3912353515625"
"3350","54.97500228881836","54.97500228881836","54.97500228881836"
"3360","82.38996124267578","82.38996124267578","82.38996124267578"
"3370","144.78228759765625","144.78228759765625","144.78228759765625"
"3380","672.9287109375","672.9287109375","672.9287109375"
"3390","169.90866088867188","169.90866088867188","169.90866088867188"
"3400","545.7463989257812","545.7463989257812","545.7463989257812"
"3410","32.22071075439453","32.22071075439453","32.22071075439453"
"3420","36.308841705322266","36.308841705322266","36.308841705322266"
"3430","204.5113983154297","204.5113983154297","204.5113983154297"
"3440","330.4792175292969","330.4792175292969","330.4792175292969"
"3450","143.74392700195312","143.74392700195312","143.74392700195312"
"3460","245.4116973876953","245.4116973876953","245.4116973876953"
"3470","8.395058631896973","8.395058631896973","8.395058631896973"
"3480","469.4140625","469.4140625","469.4140625"
"3490","568.5964965820312","568.5964965820312","568.5964965820312"
"3500","110.18517303466797","110.18517303466797","110.18517303466797"
"3510","6.188148021697998","6.188148021697998","6.188148021697998"
"3520","754.8287353515625","754.8287353515625","754.8287353515625"
"3530","15.361245155334473","15.361245155334473","15.361245155334473"
"3540","39.81950378417969","39.81950378417969","39.81950378417969"
"3550","601.1375732421875","601.1375732421875","601.1375732421875"
"3560","21.24638557434082","21.24638557434082","21.24638557434082"
"3570","729.3326416015625","729.3326416015625","729.3326416015625"
"3580","211.0779571533203","211.0779571533203","211.0779571533203"
"3590","606.0454711914062","606.0454711914062","606.0454711914062"
"3600","623.0257568359375","623.0257568359375","623.0257568359375"
"3610","420.6966247558594","420.6966247558594","420.6966247558594"
"3620","625.4929809570312","625.4929809570312","625.4929809570312"
"3630","719.5706176757812","719.5706176757812","719.5706176757812"
"3640","147.9457244873047","147.9457244873047","147.9457244873047"
"3650","38.08401870727539","38.08401870727539","38.08401870727539"
"3660","336.38787841796875","336.38787841796875","336.38787841796875"
"3670","396.9259338378906","396.9259338378906","396.9259338378906"
"3680","670.00390625","670.00390625","670.00390625"
"3690","753.5302734375","753.5302734375","753.5302734375"
"3700","762.8551635742188","762.8551635742188","762.8551635742188"
"3710","301.751220703125","301.751220703125","301.751220703125"
"3720","464.46783447265625","464.46783447265625","464.46783447265625"
"3730","774.0845336914062","774.0845336914062","774.0845336914062"
"3740","7.514805793762207","7.514805793762207","7.514805793762207"
"3750","722.7244873046875","722.7244873046875","722.7244873046875"
"3760","35.2259521484375","35.2259521484375","35.2259521484375"
"3770","781.3046875","781.3046875","781.3046875"
"3780","353.8480529785156","353.8480529785156","353.8480529785156"
"3790","606.533447265625","606.533447265625","606.533447265625"
"3800","725.9165649414062","725.9165649414062","725.9165649414062"
"3810","642.1055908203125","642.1055908203125","642.1055908203125"
"3820","295.6693420410156","295.6693420410156","295.6693420410156"
"3830","6.700141429901123","6.700141429901123","6.700141429901123"
"3840","410.0791320800781","410.0791320800781","410.0791320800781"
"3850","676.4609985351562","676.4609985351562","676.4609985351562"
"3860","89.34815216064453","89.34815216064453","89.34815216064453"
"3870","22.64901351928711","22.64901351928711","22.64901351928711"
"3880","6.008856296539307","6.008856296539307","6.008856296539307"
"3890","35.70651626586914","35.70651626586914","35.70651626586914"
"3900","591.142578125","591.142578125","591.142578125"
"3910","320.9963684082031","320.9963684082031","320.9963684082031"
"3920","622.5994873046875","622.5994873046875","622.5994873046875"
"3930","42.71180725097656","42.71180725097656","42.71180725097656"
"3940","610.4723510742188","610.4723510742188","610.4723510742188"
"3950","328.62945556640625","328.62945556640625","328.62945556640625"
"3960","649.003662109375","649.003662109375","649.003662109375"
"3970","405.8187561035156","405.8187561035156","405.8187561035156"
"3980","14.391728401184082","14.391728401184082","14.391728401184082"
"3990","18.98439598083496","18.98439598083496","18.98439598083496"
"4000","254.830078125","254.830078125","254.830078125"
"4010","696.39404296875","696.39404296875","696.39404296875"
"4020","98.71866607666016","98.71866607666016","98.71866607666016"
"4030","337.3104553222656","337.3104553222656","337.3104553222656"
"4040","394.0926513671875","394.0926513671875","394.0926513671875"
"4050","121.21788787841797","121.21788787841797","121.21788787841797"
"4060","140.04965209960938","140.04965209960938","140.04965209960938"
"4070","9.086349487304688","9.086349487304688","9.086349487304688"
"4080","24.72337532043457","24.72337532043457","24.72337532043457"
"4090","25.09479522705078","25.09479522705078","25.09479522705078"
"4100","203.568603515625","203.568603515625","203.568603515625"
"4110","192.8524627685547","192.8524627685547","192.8524627685547"
"4120","130.64056396484375","130.64056396484375","130.64056396484375"
"4130","205.87890625","205.87890625","205.87890625"
"4140","27.106834411621094","27.106834411621094","27.106834411621094"
"4150","29.82037353515625","29.82037353515625","29.82037353515625"
"4160","136.9982452392578","136.9982452392578","136.9982452392578"
"4170","232.68870544433594","232.68870544433594","232.68870544433594"
"4180","35.70432662963867","35.70432662963867","35.70432662963867"
"4190","420.19537353515625","420.19537353515625","420.19537353515625"
"4200","12.1462984085083","12.1462984085083","12.1462984085083"
"4210","407.74798583984375","407.74798583984375","407.74798583984375"
"4220","607.9406127929688","607.9406127929688","607.9406127929688"
"4230","667.453369140625","667.453369140625","667.453369140625"
"4240","139.73231506347656","139.73231506347656","139.73231506347656"
"4250","37.349246978759766","37.349246978759766","37.349246978759766"
"4260","367.88037109375","367.88037109375","367.88037109375"
"4270","48.18815231323242","48.18815231323242","48.18815231323242"
"4280","685.0419921875","685.0419921875","685.0419921875"
"4290","140.6097869873047","140.6097869873047","140.6097869873047"
"4300","486.0989074707031","486.0989074707031","486.0989074707031"
"4310","159.34144592285156","159.34144592285156","159.34144592285156"
"4320","7.198445796966553","7.198445796966553","7.198445796966553"
"4330","98.42718505859375","98.42718505859375","98.42718505859375"
"4340","137.85313415527344","137.85313415527344","137.85313415527344"
"4350","737.20654296875","737.20654296875","737.20654296875"
"4360","166.24688720703125","166.24688720703125","166.24688720703125"
"4370","624.6768798828125","624.6768798828125","624.6768798828125"
"4380","244.27178955078125","244.27178955078125","244.27178955078125"
"4390","579.8817138671875","579.8817138671875","579.8817138671875"
"4400","390.9635009765625","390.9635009765625","390.9635009765625"
"4410","130.93894958496094","130.93894958496094","130.93894958496094"
"4420","553.9284057617188","553.9284057617188","553.9284057617188"
"4430","366.9093017578125","366.9093017578125","366.9093017578125"
"4440","607.2866821289062","607.2866821289062","607.2866821289062"
"4450","678.302001953125","678.302001953125","678.302001953125"
"4460","206.18902587890625","206.18902587890625","206.18902587890625"
"4470","681.132080078125","681.132080078125","681.132080078125"
"4480","374.61712646484375","374.61712646484375","374.61712646484375"
"4490","385.0830383300781","385.0830383300781","385.0830383300781"
"4500","10.049356460571289","10.049356460571289","10.049356460571289"
"4510","76.92713928222656","76.92713928222656","76.92713928222656"
"4520","460.5160827636719","460.5160827636719","460.5160827636719"
"4530","642.5736083984375","642.5736083984375","642.5736083984375"
"4540","5.874648094177246","5.874648094177246","5.874648094177246"
"4550","656.3385009765625","656.3385009765625","656.3385009765625"
"4560","87.5540771484375","87.5540771484375","87.5540771484375"
"4570","153.1605224609375","153.1605224609375","153.1605224609375"
"4580","308.2369384765625","308.2369384765625","308.2369384765625"
"4590","403.2338562011719","403.2338562011719","403.2338562011719"
"4600","565.9230346679688","565.9230346679688","565.9230346679688"
"4610","428.6796875","428.6796875","428.6796875"
"4620","68.66744232177734","68.66744232177734","68.66744232177734"
"4630","624.04345703125","624.04345703125","624.04345703125"
"4640","57.24798583984375","57.24798583984375","57.24798583984375"
"4650","168.7049560546875","168.7049560546875","168.7049560546875"
"4660","105.40213012695312","105.40213012695312","105.40213012695312"
"4670","648.3013916015625","648.3013916015625","648.3013916015625"
"4680","175.16932678222656","175.16932678222656","175.16932678222656"
"4690","71.99858856201172","71.99858856201172","71.99858856201172"
"4700","642.8338012695312","642.8338012695312","642.8338012695312"
"4710","17.296369552612305","17.296369552612305","17.296369552612305"
"4720","313.49127197265625","313.49127197265625","313.49127197265625"
"4730","205.16238403320312","205.16238403320312","205.16238403320312"
"4740","649.7081298828125","649.7081298828125","649.7081298828125"
"4750","197.863037109375","197.863037109375","197.863037109375"
"4760","78.40703582763672","78.40703582763672","78.40703582763672"
"4770","20.96025276184082","20.96025276184082","20.96025276184082"
"4780","25.780622482299805","25.780622482299805","25.780622482299805"
"4790","6.431221008300781","6.431221008300781","6.431221008300781"
"4800","82.98706817626953","82.98706817626953","82.98706817626953"
"4810","398.2789001464844","398.2789001464844","398.2789001464844"
"4820","577.5613403320312","577.5613403320312","577.5613403320312"
"4830","655.0847778320312","655.0847778320312","655.0847778320312"
"4840","132.8944854736328","132.8944854736328","132.8944854736328"
"4850","35.009769439697266","35.009769439697266","35.009769439697266"
